Temperature,Fuel_Price,CPI,Unemployment,High_Sales
66.22,3.798,138.1138065,4.125,1
56.82,3.746,138.1174194,4.125,1
64.73,3.683,138.1295333,4.125,1
71.82,3.629,138.1629,4.125,1
64.23,3.577,138.1962667,4.125,1
70.86,3.538,138.2296333,4.156,1
69.19,3.561,138.263,4.156,1
71.13,3.61,138.2331935,4.156,1
69.31,3.701,138.2033871,4.156,1
71.51,3.698,138.1735806,4.156,1
71.12,3.772,138.1437742,4.156,1
69.97,3.84,138.1857097,4.156,1
64.63,3.874,138.2814516,4.156,1
68.34,3.884,138.3771935,4.156,1
66.74,3.921,138.4729355,4.156,1
61.37,3.988,138.5673,4.156,1
56.8,4.056,138.6534,4.156,1
53.71,4.018,138.7395,4.156,1
56.65,4.027,138.8256,4.145,1
48.1,4.029,138.9117,4.145,1
47.89,4.0,138.8336129,4.145,1
50.56,3.917,138.7281613,4.145,1
22.43,2.954,131.5279032,8.326,1
25.94,2.94,131.5866129,8.326,1
31.05,2.909,131.637,8.326,1
33.98,2.91,131.686,8.326,1
36.73,2.919,131.735,8.326,1
42.31,2.938,131.784,8.326,1
46.09,2.96,131.8242903,8.326,1
48.87,2.963,131.863129,8.326,1
45.22,2.957,131.9019677,8.211,1
62.06,2.992,131.9408065,8.211,1
51.08,3.01,131.9809,8.211,1
51.07,3.021,132.0226667,8.211,1
51.48,3.042,132.0644333,8.211,1
66.65,3.095,132.1062,8.211,1
51.31,3.112,132.152129,8.211,1
60.44,3.096,132.2230323,8.211,1
69.59,3.046,132.2939355,8.211,1
71.99,3.006,132.3648387,8.211,1
64.84,2.972,132.4357419,8.211,1
67.17,2.942,132.4733333,8.211,1
74.9,2.958,132.4976,8.211,1
71.12,2.958,132.5218667,8.117,1
79.05,2.94,132.5461333,8.117,1
76.56,2.933,132.5667742,8.117,1
75.27,2.924,132.5825806,8.117,1
75.91,2.932,132.5983871,8.117,1
74.54,2.942,132.6141935,8.117,1
74.17,2.923,132.63,8.117,1
72.17,2.913,132.6616129,8.117,1
67.0,2.885,132.6932258,8.117,1
73.52,2.86,132.7248387,8.117,1
67.11,2.837,132.7564516,8.117,1
60.31,2.846,132.7670667,8.117,1
64.3,2.837,132.7619333,8.117,1
66.88,2.84,132.7568,8.275,1
54.82,2.903,132.7516667,8.275,1
52.83,2.999,132.7633548,8.275,1
48.69,3.049,132.8170968,8.275,1
57.29,3.055,132.8708387,8.275,1
42.2,3.049,132.9245806,8.275,1
41.76,3.065,132.9783226,8.275,1
45.63,3.138,132.9172,8.275,1
41.92,3.186,132.8369333,8.275,1
37.08,3.2,132.7566667,8.275,1
27.11,3.255,132.6764,8.275,1
27.99,3.301,132.6804516,8.275,1
27.74,3.309,132.7477419,8.275,1
25.9,3.336,132.8150323,8.275,1
30.72,3.351,132.8823226,8.252,1
22.41,3.367,132.9510645,8.252,1
23.69,3.391,133.0285161,8.252,1
17.91,3.402,133.1059677,8.252,1
23.83,3.4,133.1834194,8.252,1
26.51,3.416,133.260871,8.252,1
34.04,3.42,133.3701429,8.252,1
26.09,3.452,133.4921429,8.252,1
31.36,3.605,133.6141429,8.252,1
39.51,3.752,133.7361429,8.252,1
43.39,3.796,133.8492258,8.252,1
36.88,3.789,133.9587419,8.252,1
35.73,3.811,134.0682581,8.212,1
44.7,3.895,134.1777742,8.212,1
52.36,3.981,134.2784667,8.212,1
46.0,4.061,134.3571,8.212,1
60.48,4.117,134.4357333,8.212,1
55.75,4.192,134.5143667,8.212,1
58.49,4.211,134.593,8.212,1
59.84,4.202,134.6803871,8.212,1
65.74,4.134,134.7677742,8.212,1
73.12,4.069,134.8551613,8.212,1
70.02,4.025,134.9425484,8.212,1
64.34,3.989,135.0837333,8.212,1
68.88,3.964,135.2652667,8.212,1
70.27,3.916,135.4468,8.358,1
72.56,3.886,135.6283333,8.358,1
74.43,3.915,135.7837419,8.358,1
79.29,3.972,135.8738387,8.358,1
74.84,4.004,135.9639355,8.358,1
74.64,4.02,136.0540323,8.358,1
72.52,3.995,136.144129,8.358,1
69.93,3.942,136.183129,8.358,1
69.94,3.906,136.2136129,8.358,1
68.14,3.879,136.2440968,8.358,1
68.32,3.93,136.2745806,8.358,1
65.56,3.937,136.3145,8.358,1
60.61,3.899,136.367,8.358,1
68.0,3.858,136.4195,8.358,1
53.87,3.775,136.472,8.454,1
60.21,3.744,136.5150968,8.454,1
56.6,3.757,136.5017742,8.454,1
48.0,3.757,136.4884516,8.454,1
39.87,3.738,136.475129,8.454,1
46.78,3.719,136.4618065,8.454,1
48.17,3.717,136.4666667,8.454,1
41.83,3.689,136.4788,8.454,1
47.21,3.666,136.4909333,8.454,1
42.3,3.627,136.5030667,8.454,1
36.0,3.611,136.5335161,8.454,1
36.93,3.587,136.5883871,8.454,1
33.45,3.566,136.6432581,8.454,1
32.86,3.585,136.698129,8.659,1
36.5,3.666,136.753,8.659,1
25.73,3.705,136.8564194,8.659,1
31.92,3.737,136.9598387,8.659,1
38.61,3.796,137.0632581,8.659,1
33.82,3.826,137.1666774,8.659,1
33.92,3.874,137.2583103,8.659,1
37.35,3.917,137.3411034,8.659,1
35.36,3.983,137.4238966,8.659,1
41.5,4.021,137.5066897,8.659,1
48.68,4.021,137.5843871,8.659,1
59.51,4.054,137.6552903,8.659,1
47.28,4.098,137.7261935,8.659,1
45.25,4.143,137.7970968,8.983,1
48.65,4.187,137.868,8.983,1
61.05,4.17,137.9230667,8.983,1
49.26,4.163,137.9781333,8.983,1
52.14,4.124,138.0332,8.983,1
58.7,4.055,138.0882667,8.983,1
63.1,4.029,138.1065806,8.983,1
65.79,3.979,138.1101935,8.983,1
71.79,3.915,138.1138065,8.983,1
59.93,3.871,138.1174194,8.983,1
68.28,3.786,138.1295333,8.983,1
72.29,3.722,138.1629,8.983,1
70.4,3.667,138.1962667,8.983,1
77.18,3.646,138.2296333,8.953,1
75.36,3.689,138.263,8.953,1
76.42,3.732,138.2331935,8.953,1
73.62,3.82,138.2033871,8.953,1
73.26,3.819,138.1735806,8.953,1
75.53,3.863,138.1437742,8.953,1
72.87,3.963,138.1857097,8.953,1
68.13,3.997,138.2814516,8.953,1
71.18,4.026,138.3771935,8.953,1
72.81,4.076,138.4729355,8.953,1
64.28,4.088,138.5673,8.953,1
61.25,4.203,138.6534,8.953,1
58.86,4.158,138.7395,8.953,1
60.35,4.151,138.8256,8.693,1
51.64,4.186,138.9117,8.693,1
52.59,4.153,138.8336129,8.693,1
55.16,4.071,138.7281613,8.693,1
21.1,2.784,204.2471935,8.187,0
19.64,2.773,204.3857472,8.187,0
24.16,2.745,204.4321004,8.187,0
29.16,2.754,204.4630869,8.187,0
29.45,2.777,204.4940734,8.187,0
40.05,2.818,204.5250598,8.187,0
45.0,2.844,204.3782258,8.187,0
45.84,2.854,204.201755,8.187,0
47.2,2.85,204.0252842,7.856,0
61.36,2.869,203.8488134,7.856,0
52.16,2.899,203.7307486,7.856,0
46.12,2.902,203.6905586,7.856,0
50.97,2.921,203.6503685,7.856,0
63.67,2.966,203.6101784,7.856,0
50.27,2.982,203.6133915,7.856,0
57.17,2.958,203.8770235,7.856,0
69.31,2.899,204.1406556,7.856,0
69.22,2.847,204.4042877,7.856,0
63.68,2.809,204.6679198,7.856,0
69.56,2.78,204.670036,7.856,0
72.17,2.808,204.5675459,7.856,0
66.42,2.815,204.4650559,7.527,0
75.24,2.793,204.3625658,7.527,0
73.43,2.783,204.3571656,7.527,0
75.37,2.771,204.4812188,7.527,0
71.99,2.781,204.605272,7.527,0
71.79,2.784,204.7293252,7.527,0
72.73,2.805,204.8533784,7.527,0
71.81,2.779,204.8217044,7.527,0
67.15,2.755,204.7900305,7.527,0
71.17,2.715,204.7583566,7.527,0
61.14,2.699,204.7266827,7.527,0
60.13,2.706,204.7513279,7.527,0
65.06,2.713,204.8182126,7.527,0
57.56,2.707,204.8850973,7.484,0
48.46,2.764,204.951982,7.484,0
54.09,2.868,205.0137637,7.484,0
46.73,2.917,205.0627881,7.484,0
55.72,2.921,205.1118126,7.484,0
38.8,2.917,205.160837,7.484,0
40.68,2.931,205.2098614,7.484,0
42.72,3.0,205.0992811,7.484,0
43.43,3.039,204.9621,7.484,1
32.41,3.046,204.8249189,7.484,0
22.65,3.109,204.6877378,7.484,1
21.6,3.14,204.6321194,7.484,1
22.94,3.141,204.6376731,7.484,1
25.89,3.179,204.6432267,7.484,0
29.0,3.193,204.6487803,7.343,0
18.3,3.205,204.7026042,7.343,0
23.21,3.229,205.0460497,7.343,0
18.92,3.237,205.3894952,7.343,0
23.94,3.231,205.7329407,7.343,0
21.18,3.239,206.0763862,7.343,0
38.42,3.245,206.3694701,7.343,0
28.36,3.274,206.6424093,7.343,0
31.59,3.433,206.9153485,7.343,0
36.73,3.582,207.1882876,7.343,0
40.94,3.631,207.4283845,7.343,0
38.51,3.625,207.6553444,7.343,0
28.5,3.638,207.8823043,7.287,0
42.11,3.72,208.1092642,7.287,0
51.43,3.821,208.3172811,7.287,0
45.87,3.892,208.4779405,7.287,0
58.43,3.962,208.6386,7.287,0
49.5,4.046,208.7992595,7.287,0
60.1,4.066,208.9599189,7.287,0
56.56,4.062,208.7583165,7.287,0
67.18,3.985,208.556714,7.287,0
70.69,3.922,208.3551116,7.287,0
71.45,3.881,208.1535092,7.287,0
63.58,3.842,208.1265604,7.287,0
70.71,3.804,208.2306018,7.287,0
66.61,3.748,208.3346432,7.274,0
71.64,3.711,208.4386847,7.274,0
72.67,3.76,208.5309337,7.274,0
78.1,3.811,208.5937018,7.274,0
74.72,3.829,208.6564699,7.274,0
74.0,3.842,208.719238,7.274,0
70.93,3.812,208.7820061,7.274,0
68.09,3.747,208.8424359,7.274,0
66.8,3.704,208.902476,7.274,0
67.2,3.703,208.9625161,7.274,0
67.51,3.738,209.0225562,7.274,0
62.05,3.742,209.1893892,7.274,0
60.28,3.711,209.4986126,7.274,0
60.7,3.645,209.807836,7.274,0
50.82,3.583,210.1170595,7.082,0
58.95,3.541,210.4027602,7.082,0
50.22,3.57,210.5473252,7.082,0
46.28,3.569,210.6918901,7.082,0
40.88,3.551,210.8364551,7.082,0
44.81,3.53,210.9810201,7.082,0
46.41,3.53,211.1847207,7.082,0
43.49,3.492,211.4120757,7.082,1
42.85,3.452,211.6394306,7.082,0
38.69,3.415,211.8667856,7.082,0
33.09,3.413,212.0685039,7.082,1
36.56,3.389,212.2360401,7.082,1
32.42,3.389,212.4035763,7.082,0
30.23,3.422,212.5711125,6.961,0
34.6,3.513,212.7386486,6.961,0
23.87,3.533,212.8336399,6.961,0
32.24,3.567,212.9286312,6.961,0
34.98,3.617,213.0236225,6.961,0
32.47,3.64,213.1186138,6.961,0
32.23,3.695,213.2732106,6.961,0
35.51,3.739,213.4725116,6.961,0
36.01,3.816,213.6718127,6.961,0
37.44,3.848,213.8711137,6.961,0
50.64,3.862,214.0167132,6.961,0
62.7,3.9,214.0907105,6.961,0
47.92,3.953,214.1647079,6.961,0
44.73,3.996,214.2387053,7.139,0
42.46,4.044,214.3127027,7.139,0
57.1,4.027,214.3675045,7.139,0
44.2,4.004,214.4223063,7.139,0
58.76,3.951,214.4771081,7.139,0
59.21,3.889,214.5319099,7.139,0
58.21,3.848,214.5485571,7.139,0
67.69,3.798,214.5499425,7.139,0
69.54,3.742,214.5513278,7.139,0
58.48,3.689,214.5527132,7.139,0
68.34,3.62,214.5653243,7.139,0
73.52,3.564,214.606,7.139,0
69.84,3.506,214.6466757,7.139,0
75.52,3.475,214.6873514,7.28,0
73.87,3.523,214.728027,7.28,0
74.32,3.567,214.7331351,7.28,0
72.98,3.647,214.7382432,7.28,0
72.08,3.654,214.7433514,7.28,0
71.93,3.722,214.7484595,7.28,0
66.99,3.807,214.825578,7.28,0
64.53,3.834,214.9567044,7.28,0
68.55,3.867,215.0878309,7.28,0
72.79,3.911,215.2189573,7.28,0
60.9,3.948,215.3583757,7.28,0
57.6,4.038,215.5475459,7.28,0
54.52,3.997,215.7367162,7.28,0
57.58,3.985,215.9258865,7.293,0
43.74,4.0,216.1150568,7.293,0
51.93,3.969,216.1464699,7.293,0
56.69,3.882,216.1515902,7.293,0
9.55,2.788,131.5279032,8.488,1
18.14,2.771,131.5866129,8.488,1
22.62,2.747,131.637,8.488,1
27.32,2.753,131.686,8.488,0
28.6,2.766,131.735,8.488,1
31.1,2.805,131.784,8.488,1
35.34,2.834,131.8242903,8.488,0
35.26,2.831,131.863129,8.488,0
36.53,2.826,131.9019677,8.512,1
50.13,2.849,131.9408065,8.512,1
36.6,2.885,131.9809,8.512,0
39.68,2.895,132.0226667,8.512,0
40.56,2.935,132.0644333,8.512,0
54.72,2.981,132.1062,8.512,1
39.08,2.983,132.152129,8.512,1
50.81,2.961,132.2230323,8.512,1
61.65,2.906,132.2939355,8.512,1
58.46,2.857,132.3648387,8.512,1
51.62,2.83,132.4357419,8.512,1
53.62,2.805,132.4733333,8.512,1
63.78,2.81,132.4976,8.512,1
58.9,2.815,132.5218667,8.445,1
71.08,2.806,132.5461333,8.445,1
67.66,2.796,132.5667742,8.445,1
65.4,2.784,132.5825806,8.445,1
63.79,2.792,132.5983871,8.445,1
62.93,2.792,132.6141935,8.445,1
61.58,2.81,132.63,8.445,1
62.68,2.796,132.6616129,8.445,1
57.23,2.77,132.6932258,8.445,1
66.93,2.735,132.7248387,8.445,1
54.82,2.717,132.7564516,8.445,1
50.08,2.716,132.7670667,8.445,0
52.47,2.718,132.7619333,8.445,0
57.8,2.717,132.7568,8.149,0
46.81,2.776,132.7516667,8.149,1
39.93,2.878,132.7633548,8.149,0
36.13,2.919,132.8170968,8.149,0
40.3,2.938,132.8708387,8.149,0
30.51,2.938,132.9245806,8.149,1
37.51,2.961,132.9783226,8.149,1
36.73,3.03,132.9172,8.149,0
28.11,3.07,132.8369333,8.149,1
27.73,3.065,132.7566667,8.149,1
16.6,3.132,132.6764,8.149,1
20.61,3.139,132.6804516,8.149,1
21.81,3.15,132.7477419,8.149,1
18.73,3.177,132.8150323,8.149,0
21.13,3.193,132.8823226,7.907,0
16.7,3.215,132.9510645,7.907,0
12.98,3.232,133.0285161,7.907,0
5.54,3.243,133.1059677,7.907,0
11.17,3.24,133.1834194,7.907,0
15.12,3.255,133.260871,7.907,1
19.63,3.263,133.3701429,7.907,1
16.3,3.281,133.4921429,7.907,0
14.31,3.437,133.6141429,7.907,0
28.13,3.6,133.7361429,7.907,0
31.76,3.634,133.8492258,7.907,0
22.99,3.624,133.9587419,7.907,0
22.99,3.638,134.0682581,7.818,0
29.09,3.72,134.1777742,7.818,1
39.46,3.823,134.2784667,7.818,0
33.81,3.919,134.3571,7.818,0
47.17,3.988,134.4357333,7.818,0
45.0,4.078,134.5143667,7.818,1
48.2,4.095,134.593,7.818,0
48.86,4.101,134.6803871,7.818,0
56.74,4.034,134.7677742,7.818,1
60.49,3.973,134.8551613,7.818,1
59.85,3.924,134.9425484,7.818,1
54.5,3.873,135.0837333,7.818,1
56.94,3.851,135.2652667,7.818,1
59.89,3.815,135.4468,7.767,1
63.34,3.784,135.6283333,7.767,1
64.43,3.827,135.7837419,7.767,1
69.52,3.882,135.8738387,7.767,1
63.32,3.898,135.9639355,7.767,1
63.16,3.903,136.0540323,7.767,1
62.99,3.88,136.144129,7.767,1
60.58,3.82,136.183129,7.767,1
61.1,3.796,136.2136129,7.767,1
59.67,3.784,136.2440968,7.767,1
60.98,3.809,136.2745806,7.767,1
55.19,3.809,136.3145,7.767,0
50.72,3.758,136.367,7.767,0
59.42,3.684,136.4195,7.767,0
46.84,3.633,136.472,7.598,1
53.91,3.583,136.5150968,7.598,1
45.23,3.618,136.5017742,7.598,1
35.06,3.604,136.4884516,7.598,1
31.7,3.586,136.475129,7.598,1
40.08,3.57,136.4618065,7.598,1
37.78,3.571,136.4666667,7.598,0
31.07,3.536,136.4788,7.598,1
36.74,3.501,136.4909333,7.598,1
34.24,3.47,136.5030667,7.598,1
28.24,3.445,136.5335161,7.598,1
22.53,3.413,136.5883871,7.598,1
18.8,3.402,136.6432581,7.598,1
22.94,3.439,136.698129,7.467,1
25.55,3.523,136.753,7.467,0
15.22,3.542,136.8564194,7.467,0
24.16,3.568,136.9598387,7.467,0
25.24,3.633,137.0632581,7.467,0
23.89,3.655,137.1666774,7.467,1
23.9,3.703,137.2583103,7.467,1
28.06,3.751,137.3411034,7.467,0
22.49,3.827,137.4238966,7.467,0
29.03,3.876,137.5066897,7.467,1
35.06,3.867,137.5843871,7.467,0
49.97,3.889,137.6552903,7.467,0
33.33,3.921,137.7261935,7.467,0
33.35,3.957,137.7970968,7.489,1
36.9,4.025,137.868,7.489,0
50.81,4.046,137.9230667,7.489,0
43.6,4.023,137.9781333,7.489,0
40.29,3.991,138.0332,7.489,0
47.11,3.947,138.0882667,7.489,1
52.55,3.899,138.1065806,7.489,1
58.2,3.85,138.1101935,7.489,1
58.51,3.798,138.1138065,7.489,1
49.43,3.746,138.1174194,7.489,1
57.84,3.683,138.1295333,7.489,1
63.04,3.629,138.1629,7.489,1
60.71,3.577,138.1962667,7.489,1
64.94,3.538,138.2296333,7.405,1
64.47,3.561,138.263,7.405,1
66.75,3.61,138.2331935,7.405,1
64.12,3.701,138.2033871,7.405,1
65.6,3.698,138.1735806,7.405,1
67.01,3.772,138.1437742,7.405,1
65.54,3.84,138.1857097,7.405,1
62.08,3.874,138.2814516,7.405,1
63.69,3.884,138.3771935,7.405,1
61.58,3.921,138.4729355,7.405,1
57.69,3.988,138.5673,7.405,1
52.68,4.056,138.6534,7.405,1
50.66,4.018,138.7395,7.405,1
54.07,4.027,138.8256,7.138,1
45.19,4.029,138.9117,7.138,1
43.51,4.0,138.8336129,7.138,1
46.95,3.917,138.7281613,7.138,0
27.19,2.954,135.3524608,8.237,1
29.81,2.94,135.4113076,8.237,1
32.44,2.909,135.4657781,8.237,1
36.0,2.91,135.5195191,8.237,1
38.07,2.919,135.5732602,8.237,1
45.98,2.938,135.6270013,8.237,1
49.04,2.96,135.6682247,8.237,1
52.34,2.963,135.7073618,8.237,1
46.9,2.957,135.7464988,8.058,1
62.62,2.992,135.7856359,8.058,1
54.95,3.01,135.82725,8.058,1
53.91,3.021,135.8721667,8.058,1
53.55,3.042,135.9170833,8.058,1
69.02,3.095,135.962,8.058,1
53.82,3.112,136.010394,8.058,1
63.31,3.096,136.0796521,8.058,1
67.88,3.046,136.1489101,8.058,1
74.29,3.006,136.2181682,8.058,1
68.9,2.972,136.2874263,8.058,1
70.0,2.942,136.3243393,8.058,1
78.02,2.958,136.3483143,8.058,1
76.25,2.958,136.3722893,7.982,1
82.69,2.94,136.3962643,7.982,1
78.26,2.933,136.4179827,7.982,1
81.56,2.924,136.4366924,7.982,1
79.78,2.932,136.4554021,7.982,1
77.45,2.942,136.4741118,7.982,1
77.36,2.923,136.4928214,7.982,1
75.16,2.913,136.5249182,7.982,1
70.31,2.885,136.557015,7.982,1
78.52,2.86,136.5891118,7.982,1
70.38,2.837,136.6212085,7.982,1
64.5,2.846,136.6338071,7.982,1
67.08,2.837,136.6317821,7.982,1
70.19,2.84,136.6297571,8.021,1
57.78,2.903,136.6277321,8.021,1
58.38,2.999,136.6401935,8.021,1
52.82,3.049,136.688871,8.021,1
61.02,3.055,136.7375484,8.021,1
45.91,3.049,136.7862258,8.021,1
45.9,3.065,136.8349032,8.021,1
50.81,3.138,136.7715714,8.021,1
46.67,3.186,136.6895714,8.021,1
41.81,3.2,136.6075714,8.021,1
30.83,3.255,136.5255714,8.021,1
31.62,3.301,136.5292811,8.021,1
31.34,3.309,136.597273,8.021,1
29.59,3.336,136.665265,8.021,1
34.42,3.351,136.7332569,7.827,1
25.7,3.367,136.803477,7.827,1
30.13,3.391,136.8870657,7.827,1
23.64,3.402,136.9706544,7.827,1
28.7,3.4,137.0542431,7.827,1
30.45,3.416,137.1378318,7.827,1
39.32,3.42,137.2511849,7.827,1
33.05,3.452,137.3764439,7.827,1
36.99,3.605,137.5017028,7.827,1
43.64,3.752,137.6269617,7.827,1
46.65,3.796,137.7398929,7.827,1
40.11,3.789,137.8478929,7.827,1
37.27,3.811,137.9558929,7.725,1
46.87,3.895,138.0638929,7.725,1
52.24,3.981,138.1646952,7.725,1
50.02,4.061,138.2475036,7.725,1
61.71,4.117,138.3303119,7.725,1
56.48,4.192,138.4131202,7.725,1
60.07,4.211,138.4959286,7.725,1
60.22,4.202,138.587106,7.725,1
66.43,4.134,138.6782834,7.725,1
74.17,4.069,138.7694608,7.725,1
73.26,4.025,138.8606382,7.725,1
67.03,3.989,139.0028333,7.725,1
72.02,3.964,139.1832917,7.725,1
73.76,3.916,139.36375,7.85,1
76.87,3.886,139.5442083,7.85,1
77.83,3.915,139.7006325,7.85,1
82.28,3.972,139.7969712,7.85,1
79.41,4.004,139.8933099,7.85,1
78.14,4.02,139.9896486,7.85,1
76.67,3.995,140.0859873,7.85,1
72.97,3.942,140.1289205,7.85,1
72.88,3.906,140.1629528,7.85,1
71.44,3.879,140.196985,7.85,1
70.93,3.93,140.2310173,7.85,1
69.65,3.937,140.2735,7.85,1
63.61,3.899,140.32725,7.85,1
70.92,3.858,140.381,7.85,1
56.91,3.775,140.43475,7.906,1
64.78,3.744,140.4784194,7.906,1
59.62,3.757,140.4616048,7.906,1
51.81,3.757,140.4447903,7.906,1
44.46,3.738,140.4279758,7.906,1
49.69,3.719,140.4111613,7.906,1
51.42,3.717,140.4127857,7.906,1
47.88,3.689,140.4217857,7.906,1
50.55,3.666,140.4307857,7.906,1
46.28,3.627,140.4397857,7.906,1
40.68,3.611,140.4700795,7.906,1
41.59,3.587,140.528765,7.906,1
37.85,3.566,140.5874505,7.906,1
35.8,3.585,140.6461359,8.009,1
41.3,3.666,140.7048214,8.009,1
30.35,3.705,140.8086118,8.009,1
36.96,3.737,140.9124021,8.009,1
42.52,3.796,141.0161924,8.009,1
37.86,3.826,141.1199827,8.009,1
37.24,3.874,141.2140357,8.009,1
41.74,3.917,141.3007857,8.009,1
40.07,3.983,141.3875357,8.009,1
44.32,4.021,141.4742857,8.009,1
49.6,4.021,141.55478,8.009,1
57.3,4.054,141.6269332,8.009,1
49.4,4.098,141.6990864,8.009,1
48.73,4.143,141.7712396,8.253,1
52.22,4.187,141.8433929,8.253,1
62.62,4.17,141.9015262,8.253,1
52.33,4.163,141.9596595,8.253,1
53.68,4.124,142.0177929,8.253,1
58.97,4.055,142.0759262,8.253,1
65.15,4.029,142.0970115,8.253,1
64.77,3.979,142.1032776,8.253,1
73.4,3.915,142.1095438,8.253,1
64.05,3.871,142.1158099,8.253,1
69.52,3.786,142.1292548,8.253,1
73.23,3.722,142.1606464,8.253,1
73.94,3.667,142.1920381,8.253,1
82.08,3.646,142.2234298,8.239,1
78.95,3.689,142.2548214,8.239,1
78.64,3.732,142.2337569,8.239,1
76.01,3.82,142.2126924,8.239,1
75.22,3.819,142.1916279,8.239,1
78.44,3.863,142.1705634,8.239,1
76.51,3.963,142.2157385,8.239,1
72.93,3.997,142.3105933,8.239,1
75.0,4.026,142.4054482,8.239,1
76.0,4.076,142.500303,8.239,1
68.72,4.088,142.5938833,8.239,1
66.1,4.203,142.6798167,8.239,1
64.92,4.158,142.76575,8.239,1
64.5,4.151,142.8516833,8.0,1
55.4,4.186,142.9376167,8.0,1
56.53,4.153,142.8633629,8.0,1
58.99,4.071,142.7624113,8.0,1
49.47,2.962,126.4420645,13.975,1
47.87,2.946,126.4962581,13.975,1
54.83,2.915,126.5262857,13.975,1
50.23,2.825,126.5522857,13.975,1
53.77,2.987,126.5782857,13.975,1
50.11,2.925,126.6042857,13.975,1
59.57,3.054,126.6066452,13.975,1
60.06,3.083,126.6050645,13.975,1
59.84,3.086,126.6034839,14.099,1
59.25,3.09,126.6019032,14.099,1
64.95,3.109,126.5621,14.099,1
64.55,3.05,126.4713333,14.099,1
67.38,3.105,126.3805667,14.099,1
70.15,3.127,126.2898,14.099,1
68.44,3.145,126.2085484,14.099,1
76.2,3.12,126.1843871,14.099,1
67.84,3.058,126.1602258,14.099,1
81.39,2.941,126.1360645,14.099,1
90.84,2.949,126.1119032,14.099,1
81.06,3.043,126.114,14.099,1
87.27,3.084,126.1266,14.099,1
91.98,3.105,126.1392,14.18,1
90.37,3.1,126.1518,14.18,1
97.18,3.094,126.1498065,14.18,1
99.22,3.112,126.1283548,14.18,1
96.31,3.017,126.1069032,14.18,1
92.95,3.123,126.0854516,14.18,1
87.01,3.159,126.064,14.18,1
92.81,3.041,126.0766452,14.18,1
93.19,3.129,126.0892903,14.18,1
83.12,3.087,126.1019355,14.18,1
83.63,3.044,126.1145806,14.18,1
82.45,3.028,126.1454667,14.18,1
81.77,2.939,126.1900333,14.18,1
85.2,3.001,126.2346,14.313,1
71.82,3.013,126.2791667,14.313,1
75.0,2.976,126.3266774,14.313,1
68.85,3.014,126.3815484,14.313,1
61.09,3.016,126.4364194,14.313,1
65.49,3.129,126.4912903,14.313,1
57.79,3.13,126.5461613,14.313,1
58.18,3.161,126.6072,14.313,1
47.66,3.162,126.6692667,14.313,1
43.33,3.041,126.7313333,14.313,1
50.01,3.203,126.7934,14.313,1
52.77,3.236,126.8794839,14.313,1
52.02,3.236,126.9835806,14.313,1
45.64,3.148,127.0876774,14.313,1
37.64,3.287,127.1917742,14.021,1
43.15,3.312,127.3009355,14.021,1
53.53,3.223,127.4404839,14.021,1
50.74,3.342,127.5800323,14.021,1
45.14,3.348,127.7195806,14.021,1
51.3,3.381,127.859129,14.021,1
53.35,3.43,127.99525,14.021,1
48.45,3.53,128.13,14.021,1
51.72,3.674,128.26475,14.021,1
57.75,3.818,128.3995,14.021,1
64.21,3.692,128.5121935,14.021,1
54.4,3.909,128.6160645,14.021,1
63.63,3.772,128.7199355,13.736,1
64.47,4.003,128.8238065,13.736,1
57.63,3.868,128.9107333,13.736,1
72.12,4.134,128.9553,13.736,1
68.27,4.151,128.9998667,13.736,1
68.4,4.193,129.0444333,13.736,1
70.93,4.202,129.089,13.736,1
66.59,4.169,129.0756774,13.736,1
76.67,4.087,129.0623548,13.736,1
71.81,4.031,129.0490323,13.736,1
78.72,3.981,129.0357097,13.736,1
86.84,3.935,129.0432,13.736,1
88.95,3.898,129.0663,13.736,1
89.85,3.842,129.0894,13.503,1
89.9,3.705,129.1125,13.503,1
88.1,3.692,129.1338387,13.503,1
91.17,3.794,129.1507742,13.503,1
93.29,3.805,129.1677097,13.503,1
90.61,3.803,129.1846452,13.503,1
91.04,3.701,129.2015806,13.503,1
91.74,3.743,129.2405806,13.503,1
94.61,3.74,129.2832581,13.503,1
93.66,3.798,129.3259355,13.503,1
88.0,3.913,129.3686129,13.503,1
76.36,3.918,129.4306,13.503,1
82.95,3.789,129.5183333,13.503,1
83.26,3.877,129.6060667,13.503,1
70.44,3.827,129.6938,12.89,1
67.31,3.805,129.7706452,12.89,1
73.05,3.842,129.7821613,12.89,1
67.41,3.727,129.7936774,12.89,1
59.77,3.828,129.8051935,12.89,1
48.76,3.824,129.8167097,12.89,1
54.2,3.813,129.8268333,12.89,1
53.25,3.622,129.8364,12.89,1
52.5,3.701,129.8459667,12.89,1
42.17,3.644,129.8555333,12.89,1
43.29,3.6,129.8980645,12.89,1
45.4,3.541,129.9845484,12.89,1
44.64,3.428,130.0710323,12.89,1
50.43,3.599,130.1575161,12.187,1
48.07,3.657,130.244,12.187,1
46.2,3.66,130.2792258,12.187,1
50.43,3.675,130.3144516,12.187,1
50.58,3.702,130.3496774,12.187,1
52.27,3.722,130.3849032,12.187,1
51.8,3.781,130.4546207,12.187,1
53.13,3.95,130.5502069,12.187,1
52.27,4.178,130.6457931,12.187,1
54.54,4.25,130.7413793,12.187,1
64.44,4.273,130.8261935,12.187,1
56.26,4.038,130.8966452,12.187,1
