CustomerId;CreditScore;Age;Tenure;EstimatedSalary;IsActiveMember;Exited
15714431;561;37;1;101693,73;SI ES;0
15638257;682;54;0;54132,93;SI ES;0
15690939;575;28;7;10666,05;SI ES;0
15723613;623;28;4;41227,67;NO ES;0
15813640;642;40;7;10712,82;NO ES;0
15707322;779;48;2;98912,69;NO ES;1
15588918;671;42;6;197202,48;NO ES;0
15600357;495;40;1;150720,39;NO ES;0
15747014;850;28;1;74780,13;SI ES;0
15809830;630;50;8;79377,45;SI ES;0
15662245;588;32;1;8763,87;SI ES;0
15651075;562;35;3;177112,7;SI ES;0
15594456;740;56;4;85016,64;SI ES;1
15583462;695;28;5;88689,4;SI ES;0
15757661;589;39;7;95985,64;NO ES;0
15729117;607;31;1;166792,71;SI ES;0
15749671;794;35;6;68730,91;SI ES;0
15566253;580;44;9;146891,07;NO ES;1
15595153;644;44;8;148727,42;NO ES;0
15698572;636;36;1;43134,58;NO ES;0
15674149;599;36;3;40318,33;SI ES;0
15623082;507;35;2;97633,93;NO ES;0
15797905;682;48;7;65069,03;NO ES;0
15746028;714;24;7;166335;NO ES;0
15582951;696;25;8;121904,44;NO ES;0
15616471;599;51;0;175235,99;SI ES;0
15641575;577;37;2;56185,05;NO ES;0
15638803;733;32;5;131625,14;NO ES;0
15808283;647;33;4;152323,04;NO ES;0
15811200;831;34;2;165840,94;NO ES;0
15733476;543;30;6;176692,65;SI ES;0
15633274;679;34;7;121904,14;NO ES;0
15582168;713;61;4;123663,63;NO ES;0
15807269;690;43;2;119644,59;NO ES;1
15602979;751;29;1;66825,33;NO ES;0
15660417;613;43;10;94875,03;NO ES;1
15590199;701;28;1;76304,73;SI ES;0
15641794;698;33;5;39755;SI ES;0
15779174;451;36;2;180142,42;SI ES;0
15785547;665;28;8;83238,4;NO ES;0
15795124;726;50;9;5078,9;SI ES;0
15718912;608;44;5;132424,69;SI ES;1
15592028;549;46;7;109057,56;SI ES;0
15580227;803;33;6;115676,61;NO ES;0
15657830;663;43;4;149401,33;NO ES;0
15798256;558;45;1;89891,4;NO ES;1
15643819;714;25;4;82500,84;NO ES;0
15754301;704;39;5;6416,92;NO ES;0
15726855;805;45;9;189428,75;NO ES;1
15755225;659;34;9;178833,34;NO ES;0
15725221;738;62;10;42766,03;SI ES;0
15789055;635;35;2;90883,12;NO ES;0
15617507;530;36;7;80619,09;NO ES;0
15668894;661;41;5;120646,4;SI ES;0
15589563;531;31;2;41409,36;NO ES;0
15693162;694;29;5;112317,89;NO ES;0
15750099;731;36;6;152128,36;NO ES;0
15795540;556;36;2;177670,57;SI ES;0
15794941;647;41;1;189159,97;NO ES;0
15611848;850;32;3;159403,68;SI ES;0
15581237;573;33;1;149536,15;SI ES;0
15738150;591;45;5;155492,87;SI ES;0
15678571;723;21;4;24847,02;NO ES;0
15736124;617;25;1;115387,4;SI ES;0
15623202;704;39;10;171971,25;NO ES;1
15804201;457;42;4;126106,4;SI ES;0
15596863;787;38;3;28228,35;SI ES;0
15696277;651;34;9;138113,71;NO ES;0
15748608;612;42;5;43018,98;SI ES;0
15723864;828;47;1;83611,45;NO ES;1
15802390;724;34;2;118863,38;SI ES;0
15774336;648;44;9;91947,74;SI ES;0
15648766;569;35;3;94488,82;NO ES;0
15659094;765;34;8;47058,21;NO ES;0
15606397;577;44;1;44719,5;SI ES;1
15642619;603;46;2;174478,54;NO ES;0
15666032;568;28;1;45611,51;NO ES;0
15595842;748;45;2;73853,94;NO ES;1
15753837;573;38;4;196517,43;SI ES;0
15783882;771;41;5;92914,67;SI ES;0
15799790;763;35;9;31372,91;SI ES;0
15628155;410;35;7;109733,73;SI ES;0
15703778;728;33;8;36083,96;SI ES;0
15722322;655;78;2;188435,38;SI ES;0
15639278;580;36;6;169963,2;SI ES;1
15568487;712;35;7;69320,97;SI ES;0
15682084;680;31;9;36145,53;NO ES;0
15642821;383;48;8;137702,01;NO ES;1
15601387;721;35;10;71594,26;NO ES;0
15642515;620;42;1;65565,92;SI ES;0
15710421;774;36;8;101828,39;NO ES;0
15726774;563;35;3;39546,32;NO ES;0
15649078;850;27;8;110805,79;SI ES;0
15641877;681;47;9;2168,13;SI ES;0
15796496;631;31;8;190067,12;NO ES;0
15815690;614;40;3;77789,01;SI ES;0
15631739;704;24;10;127654,37;SI ES;0
15625584;786;32;2;79602,86;NO ES;0
15802466;534;53;7;80619,17;SI ES;0
15697028;590;34;0;160346,3;SI ES;0
15575759;583;40;3;109638,78;NO ES;1
15567442;656;75;3;1276,87;SI ES;0
15746805;597;33;9;49374,82;NO ES;0
15636330;588;48;1;31580,8;NO ES;1
15714970;667;32;0;20560,69;NO ES;0
15653784;627;37;2;84584,69;SI ES;0
15693543;708;33;8;15246,83;SI ES;0
15773283;641;65;6;32607,77;NO ES;1
15742534;527;28;2;155846,69;SI ES;0
15569878;592;37;3;3232,82;SI ES;0
15729454;465;33;8;177668,55;NO ES;0
15578375;628;39;6;134441,6;NO ES;0
15785559;678;43;1;111032,79;NO ES;1
15649414;570;61;6;45214,04;SI ES;0
15701605;815;37;1;67208,3;NO ES;0
15686696;817;37;6;80985,88;NO ES;0
15625586;717;35;4;167573,06;SI ES;0
15654975;641;53;0;160110,65;SI ES;0
15782993;624;51;10;127825,25;SI ES;0
15774382;579;49;4;123535,05;SI ES;0
15689602;698;38;2;41595,3;SI ES;0
15756155;645;32;4;97628,08;SI ES;0
15812647;691;34;8;91359,79;NO ES;0
15736043;638;34;6;97755,29;SI ES;0
15696744;705;31;3;182528,44;NO ES;0
15602572;720;33;9;142956,48;SI ES;0
15674765;553;44;4;10789,3;NO ES;0
15678725;658;29;8;130461,09;SI ES;0
15694444;648;32;8;190994,48;NO ES;1
15795878;636;45;3;159463,8;SI ES;0
15735346;527;41;10;57589,29;SI ES;0
15687094;717;28;9;40437,67;NO ES;0
15790067;614;39;3;56459,45;NO ES;0
15605742;737;43;0;39920;NO ES;1
15566740;587;51;3;148798,45;SI ES;0
15664897;682;35;2;63737,19;SI ES;1
15585777;710;38;3;154997,64;SI ES;0
15650864;507;42;6;34777,23;NO ES;0
15806709;609;33;6;93718,16;NO ES;0
15633818;786;32;9;133112,41;NO ES;0
15713845;688;38;7;175479,92;NO ES;1
15639662;710;38;2;96,27;NO ES;0
15567013;779;33;3;30804,68;NO ES;0
15777784;733;44;6;197193,49;SI ES;0
15800251;583;26;10;96792,15;NO ES;0
15651315;627;41;3;132719,8;NO ES;0
15651450;666;31;3;112157,31;SI ES;0
15784218;620;38;0;38015,34;SI ES;0
15572398;614;39;6;164018,98;SI ES;0
15707962;606;40;6;46774,94;NO ES;0
15705663;700;39;5;189664,43;SI ES;0
15645355;677;34;3;26106,39;SI ES;1
15729557;850;36;5;191535,11;NO ES;1
15631436;564;35;4;158937,55;NO ES;0
15583073;771;56;2;25222,6;SI ES;1
15614361;620;42;9;29296,74;SI ES;0
15724684;610;46;5;54394,28;NO ES;0
15700083;609;39;2;9234,06;NO ES;0
15636541;683;35;5;26796,73;SI ES;0
15796015;633;42;3;11796,89;SI ES;0
15787222;676;28;1;128461,29;SI ES;0
15594270;693;38;7;14278,18;SI ES;0
15701524;709;36;0;46811,77;NO ES;0
15645847;569;35;2;109393,19;NO ES;1
15708867;684;38;3;3966,5;NO ES;1
15613140;565;34;6;63173,64;SI ES;0
15628893;681;29;8;66367,33;NO ES;0
15764073;503;36;9;16274,67;SI ES;0
15782879;656;40;2;180553,48;SI ES;0
15635964;566;65;4;107563,16;NO ES;1
15726087;592;62;5;100941,57;SI ES;0
15726313;687;50;5;110230,4;NO ES;0
15578073;686;22;8;142331,85;NO ES;0
15786249;616;30;2;199099,51;NO ES;0
15812850;494;67;5;85890,16;SI ES;0
15596972;534;38;3;143938,27;NO ES;0
15620579;695;31;8;131644,41;SI ES;0
15768270;579;31;9;112395,98;NO ES;0
15656597;432;38;2;71856,3;SI ES;0
15699446;816;25;2;35770,84;SI ES;0
15615004;730;37;1;124364,63;SI ES;0
15704771;593;35;6;78101,29;SI ES;0
15588372;715;37;9;143096,49;NO ES;1
15681439;775;25;10;14073,11;NO ES;0
15607509;539;38;5;47388,41;NO ES;0
15670343;576;19;6;72306,07;NO ES;0
15597968;617;50;7;184839,7;NO ES;1
15658432;688;40;6;47886,44;SI ES;0
15616431;608;33;4;130474,03;SI ES;0
15796957;597;35;9;73181,39;SI ES;1
15815552;670;42;6;65706,86;SI ES;0
15631871;616;57;7;104379,36;SI ES;0
15635870;579;50;5;192146,63;SI ES;1
15596713;786;37;7;66977,68;SI ES;0
15684211;704;44;9;158742,81;NO ES;0
15760521;796;50;1;189414,74;SI ES;0
15608408;598;39;1;159130,32;NO ES;0
15804721;602;49;0;97640,2;NO ES;0
15730272;619;58;5;86022,09;SI ES;0
15741988;492;52;8;10014,72;NO ES;1
15771728;641;41;7;17384,21;NO ES;0
15605113;518;27;1;143315,57;SI ES;0
15661945;623;40;4;31669,18;NO ES;0
15783816;733;28;5;12761,16;NO ES;0
15721207;625;42;6;93429,95;NO ES;0
15764072;759;31;1;42012,55;SI ES;0
15689412;604;32;7;15798,7;NO ES;0
15798385;512;46;3;56408,14;SI ES;0
15775339;520;29;8;4696,44;NO ES;0
15585256;805;26;2;25042,1;SI ES;0
15797329;626;43;4;130442,08;NO ES;1
15780220;656;38;10;136521,82;SI ES;0
15648951;785;41;7;199108,88;SI ES;0
15752409;553;31;6;124596,63;NO ES;0
15807524;569;44;4;134394,78;NO ES;0
15766649;670;38;10;144275,39;NO ES;0
15696812;586;42;6;123410,23;SI ES;0
15581295;617;45;1;143298,06;NO ES;0
15663234;508;60;7;129562,74;SI ES;0
15741417;624;35;7;4595,05;SI ES;0
15695174;654;29;4;146715,07;SI ES;0
15665168;681;44;3;163558,36;SI ES;0
15601503;578;28;4;6947,09;NO ES;0
15706131;621;37;9;9170,54;NO ES;0
15782758;632;40;5;199674,83;SI ES;0
15591091;644;44;5;157166,79;NO ES;1
15715877;821;28;2;46072,52;NO ES;0
15756918;754;38;2;3524,69;NO ES;0
15746662;568;27;1;45563,94;SI ES;0
15626679;584;33;3;59103,13;SI ES;0
15793343;549;29;8;189558,44;SI ES;0
15576774;729;38;7;45779,9;NO ES;0
15801316;523;61;8;21859,06;SI ES;0
15800514;477;24;2;162699,7;NO ES;1
15662232;675;42;2;8567,18;NO ES;0
15737778;782;41;4;132943,88;NO ES;0
15782096;616;36;6;12916,32;SI ES;1
15783522;738;37;8;128799,86;SI ES;0
15785373;717;42;5;99347,8;NO ES;1
15756272;526;35;9;40980,87;NO ES;1
15615245;660;19;5;40368,65;SI ES;0
15600174;525;35;7;94738,54;SI ES;0
15752956;629;29;6;88842,8;SI ES;0
15644882;616;36;10;136934,91;NO ES;0
15766272;521;61;0;109356,53;SI ES;0
15800620;691;29;9;199635,93;NO ES;0
15569764;687;41;2;158408,23;NO ES;0
15747458;677;43;3;95936,84;SI ES;0
15573171;695;63;1;126688,83;SI ES;1
15736769;663;27;9;150850,29;NO ES;0
15763381;496;30;0;27802;SI ES;0
15814430;747;41;9;32430,94;NO ES;1
15638607;546;52;2;137332,37;NO ES;1
15737133;706;68;4;28601,68;SI ES;0
15613945;472;26;5;108411,66;NO ES;0
15659937;703;40;7;122518,5;SI ES;0
15765287;850;38;2;9015,07;NO ES;0
15661723;667;71;4;94433,08;SI ES;1
15766064;559;33;9;110371,84;NO ES;0
15649616;636;60;7;141364,62;SI ES;1
15719017;672;34;8;16245,25;SI ES;0
15720919;667;42;7;108348,94;SI ES;1
15706706;648;33;7;171668,2;SI ES;0
15709653;497;32;8;67364,42;NO ES;0
15805104;743;73;6;107867,38;SI ES;0
15622442;619;29;5;194310,1;NO ES;0
15572801;639;34;5;33950,08;NO ES;0
15767598;540;28;8;197588,32;NO ES;0
15757897;766;26;3;428,23;SI ES;0
15568104;749;26;6;34948,77;SI ES;0
15763414;655;32;9;82084,3;NO ES;0
15732265;630;33;9;64804,59;NO ES;0
15621974;778;33;4;83556,65;NO ES;0
15803947;757;30;6;71926,28;NO ES;1
15720706;529;39;2;122925,44;SI ES;0
15759290;620;29;9;13133,88;NO ES;0
15651664;615;61;1;62845,64;NO ES;1
15795132;735;25;3;28411,23;NO ES;0
15811565;705;47;3;28640,92;SI ES;1
15713774;644;46;6;156787,34;NO ES;1
15691840;505;37;6;125307,87;SI ES;0
15682021;471;23;6;131736,23;NO ES;0
15612931;722;50;4;128262,14;SI ES;0
15676707;577;39;4;91366,42;NO ES;0
15601383;744;44;5;82290,81;NO ES;0
15662662;573;30;6;66190,21;NO ES;0
15752694;653;32;4;23920,65;SI ES;0
15590683;660;31;6;45438,38;SI ES;0
15773591;787;46;7;93360,35;SI ES;0
15723620;617;41;7;14496,67;SI ES;0
15671779;567;39;5;168521,72;NO ES;0
15672966;682;64;9;103318,44;SI ES;0
15624667;684;35;6;87219,41;SI ES;0
15812888;447;41;3;197490,39;SI ES;1
15724154;625;49;4;126812,63;NO ES;1
15749540;585;36;7;94283,09;NO ES;0
15621063;516;42;8;46857,52;NO ES;0
15661626;732;45;6;81491,7;NO ES;1
15698703;628;40;5;129107,97;SI ES;0
15801431;682;48;9;49732,9;SI ES;0
15649451;746;25;9;88728,47;SI ES;0
15626156;655;60;3;86981,45;SI ES;0
15606158;644;39;9;3740,93;NO ES;0
15589496;778;34;5;67949,32;NO ES;0
15730345;617;35;2;147636,46;SI ES;0
15572038;660;35;9;188891,96;NO ES;1
15643439;537;47;10;25482,62;SI ES;0
15604158;554;39;10;18391,93;SI ES;0
15657396;806;31;9;140168,36;SI ES;0
15709478;611;37;1;161064,29;SI ES;0
15628824;665;37;5;183542,08;SI ES;0
15814519;648;37;7;194238,92;NO ES;0
15636520;692;27;1;7900,46;NO ES;0
15794414;507;46;6;51424,29;SI ES;0
15643671;696;49;5;152450,84;NO ES;1
15700650;681;34;3;55816,2;NO ES;0
15680224;687;26;6;32909,13;SI ES;0
15784286;641;40;5;100637,07;SI ES;0
15693996;507;33;1;142911,99;NO ES;0
15764343;688;46;8;26287,21;NO ES;0
15704168;535;38;8;60775,76;NO ES;1
15680197;701;41;10;146257,77;SI ES;0
15633729;488;43;10;28332;SI ES;0
15577683;539;29;4;100919,19;SI ES;0
15800746;674;45;7;102591,9;SI ES;1
15788686;538;40;8;25554,4;SI ES;0
15742798;829;22;7;152107,93;NO ES;1
15596647;768;54;8;69381,05;SI ES;0
15756070;585;44;4;101728,46;SI ES;0
15775116;581;31;3;89040,61;NO ES;0
15575428;682;35;2;16910,98;SI ES;0
15654074;653;38;8;150468,35;NO ES;0
15695872;712;30;1;177613,19;SI ES;0
15568885;620;34;8;120672,09;NO ES;0
15725036;709;42;9;77142,85;SI ES;0
15632665;832;61;2;127804,66;SI ES;1
15571476;635;38;0;158344,63;NO ES;0
15776850;749;43;1;167179,48;SI ES;0
15623649;629;32;3;15404,64;SI ES;0
15751131;836;41;7;156036,19;SI ES;0
15688128;542;34;8;144725,14;SI ES;0
15678412;645;45;8;22558,74;NO ES;0
15770291;844;29;8;147342,03;NO ES;0
15583392;747;37;9;85470,45;NO ES;1
15690731;645;40;6;194656,11;SI ES;0
15697948;752;36;3;48505,1;SI ES;0
15608328;760;41;6;101491,23;NO ES;0
15766378;714;45;9;164117,69;SI ES;0
15600813;717;50;9;124626,57;SI ES;0
15706217;645;28;7;34490,06;SI ES;0
15601417;681;32;3;90967,37;SI ES;0
15610972;681;44;4;24208,84;NO ES;1
15674620;679;37;8;174873,09;SI ES;0
15785350;528;23;7;170262,97;NO ES;0
15749119;710;31;3;112289,06;SI ES;0
15756535;733;39;5;93783;SI ES;0
15700965;724;32;6;150026,79;SI ES;0
15791851;726;34;0;102036,82;SI ES;0
15717156;520;30;3;898,51;SI ES;0
15740846;556;40;5;95124,4;SI ES;0
15573284;579;45;2;11514,39;NO ES;0
15729083;674;36;2;27468,72;SI ES;0
15611612;570;29;0;37092,43;NO ES;0
15694381;631;51;8;171587,9;NO ES;0
15651737;623;44;1;80828,78;SI ES;0
15663168;665;35;8;169287,99;NO ES;0
15643426;523;36;8;13197,44;NO ES;0
15618245;706;31;1;54439,53;NO ES;0
15717527;619;49;9;38186,85;NO ES;0
15793478;593;39;8;27274,6;NO ES;1
15642248;608;66;8;65758,19;SI ES;0
15640377;526;36;0;97767,63;NO ES;0
15723950;684;40;2;115468,84;SI ES;1
15590327;604;42;10;98293,14;NO ES;0
15706199;636;36;6;182059,28;NO ES;0
15671514;669;33;8;128538,05;SI ES;0
15727041;624;71;7;108841,83;SI ES;0
15738063;631;29;2;18581,84;SI ES;0
15711733;753;48;4;146821,42;SI ES;0
15652320;588;40;5;100727,68;NO ES;0
15634180;729;26;4;39356,38;NO ES;0
15694566;602;42;10;169921,11;NO ES;1
15726103;689;55;1;42364,75;NO ES;1
15646351;486;27;7;28823,04;NO ES;0
15730044;809;42;6;182436,81;SI ES;1
15795186;562;38;5;115700,2;NO ES;0
15784890;763;32;8;16725,53;NO ES;0
15694125;669;57;5;56875,76;SI ES;0
15565891;709;39;8;56214,09;NO ES;0
15674254;554;45;4;193412,05;SI ES;0
15775206;699;37;10;83263,04;NO ES;0
15797627;732;54;0;13404,4;SI ES;0
15649853;625;45;3;184474,15;SI ES;1
15610379;599;30;9;121124,53;SI ES;0
15659800;584;50;1;152567,75;SI ES;1
15716236;499;35;10;10722,54;NO ES;0
15672053;526;38;2;58010,98;NO ES;0
15663933;625;35;5;163440,8;NO ES;1
15814236;537;38;1;102606,92;SI ES;0
15583597;696;47;1;80591,18;SI ES;0
15607395;679;33;9;177362,45;NO ES;0
15694556;684;60;2;120257,7;NO ES;1
15744109;850;32;4;180622,02;SI ES;0
15800688;495;42;7;130404,53;NO ES;0
15810878;537;38;6;147797,54;SI ES;0
15587835;850;41;3;57844,26;SI ES;0
15763515;513;30;5;162523,66;NO ES;0
15725882;618;40;1;54495,82;SI ES;0
15788022;802;41;4;169183,66;SI ES;0
15663917;547;43;1;80262,91;SI ES;0
15656865;613;69;9;8751,59;SI ES;0
15667971;592;34;6;102628,98;SI ES;0
15800366;546;29;5;94823,95;SI ES;0
15717231;721;37;4;90821,66;NO ES;0
15643188;671;47;7;153194,32;NO ES;1
15671351;624;35;2;87310,59;NO ES;0
15573628;751;51;7;146411,41;NO ES;1
15698953;636;36;1;74048,1;SI ES;1
15753888;607;62;8;23386,77;SI ES;1
15737961;509;29;0;92898,17;SI ES;0
15801701;653;35;9;45956,05;SI ES;0
15684419;709;37;8;71738,56;NO ES;0
15794266;559;32;9;103560,98;NO ES;0
15810711;684;37;4;52367,29;SI ES;0
15771270;635;27;8;152916,05;SI ES;1
15607786;709;26;6;4410,77;SI ES;0
15624519;656;49;9;74771,22;NO ES;1
15799910;793;32;2;193817,63;NO ES;1
15602479;609;37;5;26793,82;SI ES;0
15617419;618;29;10;32526,64;SI ES;0
15657603;850;35;6;824;NO ES;0
15570379;669;51;3;85250,77;NO ES;1
15772996;594;40;0;83508,93;SI ES;0
15729574;616;71;4;173599,38;SI ES;0
15737267;676;49;1;79342,31;NO ES;1
15799128;608;38;9;57600,66;SI ES;0
15813327;710;21;4;56191,99;SI ES;0
15711921;695;29;5;6770,44;SI ES;0
15654300;530;33;9;101694,67;SI ES;0
15569945;509;29;1;69113,14;NO ES;0
15569666;517;45;4;172674,36;NO ES;1
15681887;758;33;0;26606,28;SI ES;0
15608873;665;51;2;53353,36;NO ES;0
15762091;631;22;6;63747,51;SI ES;0
15722053;576;33;3;190112,05;SI ES;0
15782100;544;22;3;110317,39;SI ES;0
15765300;596;40;5;148623,43;NO ES;1
15743570;481;34;5;125253,46;SI ES;0
15608541;498;46;1;101954,78;NO ES;1
15750671;512;31;6;168462,26;NO ES;0
15813659;594;56;7;26215,85;NO ES;1
15757867;570;30;10;97045,32;NO ES;1
15652914;721;38;7;53534,8;SI ES;0
15723818;453;37;4;8949,2;NO ES;0
15713819;562;48;3;163116,75;SI ES;0
15656484;682;40;4;140745,91;SI ES;0
15778515;748;40;3;171515,84;NO ES;0
15803840;729;32;9;150803,44;NO ES;0
15735339;663;39;4;76884,05;NO ES;0
15600392;735;53;8;170454,93;SI ES;1
15625740;627;62;3;143104,3;SI ES;0
15663817;713;46;5;55701,62;SI ES;0
15734461;562;31;2;186370,3;SI ES;0
15780142;632;43;2;24275,32;NO ES;0
15709920;479;33;2;50774,81;NO ES;1
15684248;658;21;7;154279,87;SI ES;0
15643158;598;40;9;68462,59;NO ES;1
15693902;597;19;2;91036,74;SI ES;0
15578307;512;33;6;83681,97;SI ES;0
15585379;704;39;2;199484,96;NO ES;0
15758510;474;26;6;152491,22;NO ES;0
15692918;604;36;10;134875,37;SI ES;0
15705301;683;41;6;184366,14;SI ES;0
15718231;537;28;0;189839,93;SI ES;0
15567991;794;31;0;175643,44;SI ES;0
15772650;732;55;9;3268,17;SI ES;1
15574795;495;38;2;47089,72;SI ES;0
15706036;552;38;10;46562,02;SI ES;0
15723856;602;29;3;62487,97;SI ES;0
15812920;607;40;5;181598,25;SI ES;0
15691287;675;33;0;64815,05;NO ES;1
15804797;443;54;3;70196,23;SI ES;1
15708650;727;31;2;160383,47;SI ES;0
15712777;482;38;4;35848,12;NO ES;0
15786469;686;34;1;87278,48;NO ES;0
15669219;588;35;3;94498,82;NO ES;0
15641004;605;48;10;133486,36;SI ES;0
15648067;583;39;1;73107,6;NO ES;0
15704014;738;37;7;195333,98;NO ES;0
15645136;744;30;1;121525,48;NO ES;0
15709604;781;23;2;173843,21;NO ES;0
15713637;699;34;2;185227,42;NO ES;0
15793901;639;27;2;125244,18;NO ES;0
15569759;583;27;4;163113,41;NO ES;0
15712930;587;42;1;123006,91;NO ES;0
15586504;694;40;9;40463,03;NO ES;0
15677317;570;29;4;131363,57;SI ES;1
15664270;692;45;6;188305,85;NO ES;1
15731519;511;30;5;143994,86;NO ES;0
15745623;788;32;4;89368,59;NO ES;0
15813862;526;66;7;158365,89;SI ES;0
15641934;749;46;9;78753,12;NO ES;1
15713043;691;33;6;100408,31;SI ES;0
15700749;481;39;6;24677,54;SI ES;0
15697567;752;33;4;39570,78;SI ES;0
15715414;658;38;6;155665,76;NO ES;0
15639530;679;42;2;168294,27;SI ES;0
15726058;754;27;7;87908,01;SI ES;0
15725665;679;47;10;191198,92;NO ES;1
15698872;633;39;2;191207,03;NO ES;0
15812184;674;31;1;128954,05;NO ES;0
15742609;600;28;2;59905,29;SI ES;0
15815043;645;49;8;162012,6;NO ES;0
15640648;698;36;6;19231,98;SI ES;0
15627203;508;54;10;175749,36;SI ES;0
15786196;555;44;3;60533,96;NO ES;1
15612095;751;48;9;137508,42;NO ES;1
15674368;738;39;1;189430,86;SI ES;0
15783477;706;39;8;6723,66;SI ES;0
15757559;595;53;7;41371,68;NO ES;1
15591036;577;43;3;125140,72;NO ES;1
15761241;578;36;8;143683,75;SI ES;0
15695078;699;32;3;170770,44;SI ES;0
15645744;826;30;5;157397,57;SI ES;0
15566988;656;46;7;50595,15;NO ES;1
15749300;556;47;2;50390,98;SI ES;0
15594340;569;41;4;163150,03;NO ES;1
15607065;765;34;9;138280,17;NO ES;0
15778089;544;37;2;135067,02;NO ES;0
15773723;588;22;9;163534,75;SI ES;1
15697035;740;31;8;86657,48;NO ES;0
15679668;850;38;7;162087,82;SI ES;0
15709861;766;30;4;28879,3;SI ES;0
15791958;849;41;6;169203,51;SI ES;1
15791030;612;33;0;102426,12;NO ES;0
15695339;517;53;0;54676,1;NO ES;1
15658813;645;55;7;18369,33;SI ES;0
15715709;696;43;4;159888,1;SI ES;0
15722533;716;40;3;167636,15;SI ES;0
15683118;590;32;9;138889,15;NO ES;0
15672798;656;45;7;199392,14;SI ES;0
15680112;473;35;7;189560,43;NO ES;0
15714575;742;44;8;17375,27;SI ES;1
15806808;834;57;8;140225,14;NO ES;1
15590637;721;41;7;61018,85;SI ES;0
15657535;590;29;10;51907,72;SI ES;1
15696141;516;31;7;47018,75;NO ES;0
15811947;850;33;0;33700,52;SI ES;0
15649024;748;39;9;59636,43;SI ES;1
15594928;798;38;4;157147,59;NO ES;0
15765532;612;76;6;191393,26;SI ES;0
15741719;540;40;3;199862,75;SI ES;0
15665629;719;33;7;20016,59;NO ES;0
15728917;598;48;6;30635,52;NO ES;1
15762993;796;32;5;117832,88;SI ES;0
15571193;579;42;0;22497,1;SI ES;1
15653521;850;40;7;747,88;SI ES;0
15802220;599;35;6;76870,81;NO ES;0
15644132;724;30;9;107848,24;SI ES;0
15600832;508;43;9;103726,71;NO ES;0
15797919;773;37;2;178268,36;NO ES;0
15603743;526;28;1;126281,83;SI ES;0
15579714;542;29;7;196651,72;SI ES;0
15634295;470;35;1;5962,3;NO ES;0
15786680;805;37;5;21928,81;NO ES;0
15623499;548;49;9;127022,87;NO ES;1
15691823;672;37;5;162763,01;SI ES;0
15809279;773;45;8;113950,51;SI ES;0
15758039;614;44;6;104930,46;SI ES;0
15807163;537;38;10;52337,97;NO ES;1
15631639;704;40;6;179964,55;SI ES;0
15713770;586;41;3;83753,64;NO ES;0
15698167;677;24;0;182913,95;NO ES;0
15781710;558;31;7;166720,28;NO ES;0
15801296;634;37;7;192721,98;NO ES;0
15704378;655;37;9;180241,44;SI ES;0
15767891;619;28;6;48475,12;NO ES;0
15640667;662;41;4;126551,48;NO ES;0
15702145;705;33;7;64872,55;SI ES;0
15679738;527;35;8;98031,53;NO ES;1
15636634;630;25;7;93524,22;NO ES;0
15809227;850;35;2;56991,66;SI ES;0
15601811;668;53;10;183980,56;NO ES;1
15625494;573;32;9;130234,63;SI ES;0
15723737;680;27;3;32454,26;NO ES;0
15682955;758;32;2;75396,43;SI ES;0
15758856;597;45;7;167756,45;NO ES;0
15746065;580;35;10;24799,47;SI ES;0
15783865;622;59;5;60429,43;SI ES;0
15745455;638;62;4;74241,09;SI ES;0
15583033;640;20;4;78310,82;SI ES;0
15644212;644;28;0;119419,37;NO ES;0
15735688;753;31;6;91305,77;NO ES;0
15658577;629;37;10;25136,95;SI ES;1
15606887;775;30;5;193880,6;NO ES;1
15783026;701;41;2;47856,78;NO ES;0
15579892;708;19;7;4491,77;SI ES;0
15802088;521;22;10;101311,95;SI ES;0
15589323;636;24;9;38830,72;SI ES;0
15636395;529;31;5;26817,23;NO ES;0
15712772;757;28;3;199727,72;SI ES;0
15700937;767;24;5;67445,85;SI ES;0
15766659;525;33;5;161002,29;NO ES;0
15814033;759;38;1;20778,39;NO ES;0
15783007;520;45;1;41042,4;SI ES;1
15654183;738;26;3;67484,16;NO ES;0
15609899;548;37;4;121763,68;NO ES;0
15747323;535;48;9;157358,43;NO ES;1
15582591;615;59;4;110275,17;SI ES;0
15738835;850;38;7;43801,27;NO ES;0
15782404;487;34;2;9085;NO ES;0
15697480;731;30;7;143086,09;SI ES;0
15697045;726;35;9;100556,98;SI ES;0
15781234;609;35;2;140000,29;NO ES;0
15579891;714;52;4;186775,25;SI ES;0
15805690;694;35;7;133570,43;NO ES;1
15612139;786;33;0;154990,58;SI ES;1
15568834;698;27;6;27654,44;NO ES;0
15709917;601;46;3;137763,93;NO ES;0
15718843;769;41;1;25723,73;NO ES;0
15799494;850;44;3;186285,52;SI ES;0
15673439;646;50;5;142208,5;SI ES;1
15669011;659;44;9;169862,01;SI ES;1
15581388;487;33;8;41365,85;NO ES;0
15743153;740;40;2;30812,84;SI ES;0
15579787;686;39;4;155023,93;NO ES;0
15759966;612;36;5;159416,58;NO ES;0
15601045;655;37;8;76259,23;NO ES;0
15764021;617;34;1;105965,25;NO ES;0
15687218;674;27;4;50743,83;SI ES;0
15626452;711;32;5;147720,27;SI ES;0
15700964;624;27;7;167387,36;SI ES;0
15768887;597;26;5;95159,13;SI ES;0
15735358;682;46;4;4654,28;SI ES;0
15749472;775;45;8;130376,68;NO ES;0
